,vib_max,vib_min,vib_cur,accumulativeprofit,mins_mean_30,mins_ratio,cur_price,beginyear
SZ002902,0.199882075472,0.0,0.0489381348107,1.65756344263,30.8476666667,1.09311347158,33.72,2017
SZ002826,0.200825309491,0.0,0.0336391437309,2.00190310025,13.9473333333,1.21170116151,16.9,2016
SZ300708,0.137718023256,0.0,0.0374617737003,6.60486989009,15.9796666667,1.67838294499,26.82,2017
SZ300085,0.222335369993,0.0,0.0369913686806,5.46887512799,7.11733333333,2.298613713,16.36,2010
SZ300374,0.220930232558,0.0,0.031976744186,1.61870822173,13.2653333333,1.06669011961,14.15,2015
SZ002895,0.199052132701,0.0,0.0391111111111,2.28051310342,19.5656666667,1.18217285381,23.13,2017
SZ000923,0.401776900296,0.0,0.0282511210762,2.56493223364,2.14366666667,10.5473487794,22.61,2000
SZ300657,0.200643776824,0.0,0.0310965630115,3.21466320759,27.911,1.33639067035,37.3,2017
SH603896,0.2,0.0,0.0450333979746,2.91557708162,29.8126666667,1.6264898589,48.49,2017
SZ300487,0.222202827719,0.0,0.0470631156512,3.18138075267,15.98,1.74468085106,27.88,2015
SZ300065,0.219468228932,0.0,0.0589651022864,1.76472143044,7.96933333333,2.13443198929,17.01,2010
SH603110,0.2,0.0,0.0401965163019,1.22167791391,22.04,1.04083484574,22.94,2017
SZ002001,0.25,0.0,0.0281180400891,16.7040306897,5.03566666667,7.22843714834,36.4,2004
SZ002842,0.2,0.0,0.0352825067851,2.54902942741,33.094,1.26155798634,41.75,2017
SH603289,0.129459734964,0.0,0.0676741130092,1.41114225492,15.2926666667,1.04102184053,15.92,2017
SH603829,0.172159583695,0.0,0.0810110174984,1.60246678203,14.8396666667,1.12401446573,16.68,2017
SZ002645,0.221847321805,0.0,0.0430579964851,2.08567332133,11.0296666667,2.14965698571,23.71,2011
SZ300726,0.214674783723,0.0,0.0978835978836,1.49819215986,22.077,1.09072790687,24.08,2017
SH603711,0.199764982374,0.0,0.0524193548387,1.13731182056,22.9496666667,1.0117794013,23.22,2017
SZ002676,0.22206095791,0.0,0.0681818181818,2.03396331349,6.196,1.11039380245,6.88,2012
SZ002837,0.180076628352,0.0,0.0221347761928,1.96749069812,19.1383333333,1.06958111992,20.47,2016
SZ300719,0.1995898838,0.0,0.0405405405405,1.30179596027,21.265,1.07453562191,22.85,2017
SH603050,0.208472156116,0.0,0.0726072607261,1.54985705946,17.586,1.08154213579,19.02,2017
SZ002194,0.19,0.00680272108844,0.0520939734423,0.642081486457,5.43566666667,1.8433801435,10.02,2007
SZ300589,0.145747470963,0.0,0.0421348314607,2.65745538669,15.8503333333,1.15328804862,18.28,2017
SH600520,0.212173913043,0.0,0.0473801560758,1.32775162702,3.26866666667,5.66591882521,18.52,2002
SZ300632,0.199549041714,0.0,0.0440952863659,1.92014513784,17.368,1.17284661446,20.37,2017
SH603010,0.220593761744,0.0,0.0834782608696,3.19089962796,18.0676666667,1.33608840839,24.14,2014
SZ300710,0.2,0.0,0.0382452193476,1.71934332094,32.2446666667,1.13321066016,36.54,2017
SZ000600,0.223123732252,0.0,0.01414427157,1.87978165905,3.408,2.09507042254,7.14,2000
SZ300716,0.199725463281,0.0,0.0558035714286,1.33365294241,21.9936666667,1.05939588669,23.3,2017
SZ002032,0.222222222222,0.0,0.0232613908873,21.777944337,6.43766666667,6.55517009268,42.2,2004
SH600635,0.222222222222,0.0,0.0909090909091,2.86953407174,2.62233333333,2.0401677895,5.35,2000
SZ000537,0.222222222222,0.0,0.0719237435009,1.88629165936,2.27733333333,5.40544496487,12.31,2000
SH603006,0.221862348178,0.0,0.0458590006845,2.14946171255,13.2276666667,1.15137464405,15.23,2014
SH603357,0.199521149242,0.0,0.0338461538462,1.32678037711,19.2943333333,1.03398234369,19.95,2017
SZ300252,0.22249614792,0.0,0.0640113798009,2.06204378202,9.593,1.53236735119,14.7,2011
SZ000605,0.222094361335,0.0,0.0279429250892,2.77332865868,3.4,5.03823529412,17.13,2000
SZ000681,0.5,0.0,0.085903943772,1.51033278534,2.01166666667,13.6553438277,27.47,2000
SH600381,0.221263062244,0.0,0.0339147286822,0.248831529241,1.963,5.42027508915,10.64,2001
SZ002626,0.221362229102,0.0,0.0281081081081,2.85126876109,10.0476666667,1.87705271539,18.86,2011
SZ002462,0.222404371585,0.0,0.0341240116521,1.65835473565,7.36266666667,3.37377761681,24.84,2010
SZ002223,0.201716738197,0.0,0.031455399061,11.6218957937,12.8003333333,1.70933048619,21.88,2008
SH603458,0.14602757715,0.0,0.0156549520767,1.55529235401,54.037,1.16827359032,63.13,2017
SZ002248,0.217587373168,0.0,0.0299667036626,1.21804411922,5.41766666667,1.69076478189,9.16,2008
SH603388,0.204227082821,0.0,0.022754491018,1.92693041292,16.127,1.04049110188,16.78,2017
SZ300689,0.199768384482,0.0,0.0360655737705,1.83166844515,32.5816666667,1.15279553941,37.56,2017
SZ000558,0.222121074192,0.0,0.0307692307692,1.65248945625,2.72766666667,1.71941830624,4.69,2000
SH603848,0.199577613516,0.0,0.0957696827262,1.60500318703,16.587,1.09905347561,18.23,2017
SZ002050,0.208333333333,0.0,0.0235897435897,18.1548536914,6.43666666667,3.04505437597,19.6,2005
SZ300741,0.199913644214,0.0169654906497,0.0285657607618,0.923817008569,53.3684615385,0.961991380677,51.34,2018
SH600391,0.226533166458,0.0,0.0311345646438,2.76690964954,4.16466666667,4.60541059709,19.18,2001
SH601689,0.222222222222,0.0,0.0199052132701,1.34249475704,16.7316666667,1.27124215559,21.27,2015
SZ300623,0.199939686369,0.0,0.0389246247732,1.56901021034,56.0066666667,1.1057612189,61.93,2017
SH600874,0.199300699301,0.0,0.0307807807808,3.13449532037,3.18266666667,4.22287390029,13.44,2000
SZ300649,0.164241164241,0.0,0.0708571428571,5.49672201966,26.3673333333,1.38770195444,36.59,2017
SZ000987,0.222568902756,0.0,0.0635514018692,3.72187442126,4.29433333333,2.58713032679,11.11,2000
SZ002078,0.209523809524,0.0,0.0322003577818,3.89792556466,3.06333333333,3.72143634385,11.4,2006
SH603321,0.200549450549,0.0,0.0331010452962,1.22896504865,10.665,1.10736052508,11.81,2017
SH603159,0.133828996283,0.0,0.0301801801802,2.29619470165,18.65,1.21018766756,22.57,2016
SZ300500,0.161494966212,0.0,0.0367924528302,2.09296830628,27.408,1.18651488616,32.52,2016
SZ000567,0.220097640358,0.0,0.058,3.49641801096,2.395,10.5010438413,25.15,2000
SZ300482,0.220549450549,0.0,0.04406345137,5.64196597437,41.1533333333,1.55758950267,64.1,2015
SZ002369,0.140770252324,0.0,0.0403587443946,1.31378798285,7.57266666667,1.21489567744,9.2,2010
SH600528,0.222996515679,0.0,0.0204603580563,3.08017919504,3.43,3.45481049563,11.85,2001
SH600410,0.186758276077,0.0,0.0690876882197,5.40074580671,5.86633333333,2.01147792488,11.8,2004
SH603000,0.222485909226,0.00791974656811,0.0535876475931,1.40743072533,10.5863333333,1.06552473315,11.28,2012
SH603680,0.199847055825,0.0321864594895,0.0483720930233,0.940172570546,47.31,0.935320228282,44.25,2018
SZ300309,0.217015140591,0.0,0.0208421948107,3.05308801143,11.355,2.08630559225,23.69,2012
SZ300110,0.222896133434,0.0,0.0411160058737,1.64640798137,6.629,1.06049177855,7.03,2010
SZ300619,0.202353305465,0.0,0.0330280321954,2.47771166753,31.079,1.18761864925,36.91,2017
SZ002258,0.222315789474,0.00734094616639,0.0427223050174,3.28953981844,8.31733333333,2.43226995832,20.23,2008
SZ300732,0.2,0.0,0.032929148835,1.42838744299,75.681,1.12577793634,85.2,2017
SZ300514,0.165692007797,0.0,0.0413303196642,2.5995517046,23.368,1.35997945909,31.78,2017
SH603009,0.222264365636,0.0,0.0258899676375,3.07701988235,9.768,1.29606879607,12.66,2014
SZ300721,0.2,0.0,0.0494852208569,1.30101567631,28.5446666667,1.09652708037,31.3,2017
SZ002456,0.191717171717,0.0,0.0375060886508,8.93022437756,16.0153333333,1.3093701869,20.97,2010
SZ002332,0.221635883905,0.0,0.0470588235294,1.04595445453,7.43733333333,1.18994263177,8.85,2010
SZ000659,0.207446808511,0.0,0.0303867403315,1.51088927748,1.96466666667,1.86800135731,3.67,2000
SZ300565,0.201169590643,0.0,0.0354997269252,1.54663192805,17.1993333333,1.08434435443,18.65,2016
SZ002881,0.15813253012,0.0,0.0400588019111,2.09875656392,22.211,1.25568412048,27.89,2017
SZ001965,0.240566037736,0.0,0.0244399185336,0.789606379333,10.4006666667,0.962438305237,10.01,2017
SH603337,0.115634718688,0.0,0.0240064555175,2.00539893431,32.0286666667,1.5820202735,50.67,2017
SZ300671,0.195308641975,0.0,0.0473469387755,3.20878514309,22.7696666667,1.65263728059,37.63,2017
SZ002555,0.21511627907,0.0,0.0269720101781,6.34641202789,9.88133333333,2.0159222777,19.92,2011
SZ002457,0.222116301239,0.0,0.0307564422278,0.898117496101,7.33233333333,1.6611356094,12.18,2010
SH603165,0.121936148301,0.0,0.0157842157842,3.34327524654,33.0946666667,1.52290399259,50.4,2017
SH600721,0.222222222222,0.0,0.0859453993933,1.1049540033,2.25433333333,4.67100399231,10.53,2000
SH603238,0.141223556318,0.0,0.0205378973105,1.08083387409,19.9853333333,1.03375808927,20.66,2017
SZ002906,0.199634814364,0.0,0.120156939676,1.10879373376,20.1706666667,1.07185351666,21.62,2017
SH600160,0.221494102228,0.0,0.0325203252033,4.87694248467,2.929,4.29156708774,12.57,2000
SZ300683,0.119365399144,0.0,0.0341916420431,1.05186018914,46.1843333333,1.05663536697,48.8,2017
SH603161,0.095025728988,0.0,0.0828425598744,1.13057534566,25.7446666667,1.05924851749,27.27,2018
SZ002028,0.221572449643,0.00717488789238,0.023602484472,11.9411316072,8.60766666667,1.88204313984,16.2,2004
SZ300302,0.222222222222,0.0,0.0376492194674,3.0836160958,9.703,1.13985365351,11.06,2012
SZ002156,0.284184219921,0.0,0.0328947368421,0.979378836762,3.69633333333,3.30056813058,12.2,2007
SZ300707,0.199889563777,0.0,0.0930667165016,2.6486678403,37.8966666667,1.51860321928,57.55,2017
SH601882,0.14671163575,0.0,0.0226086956522,4.7279082891,7.25766666667,1.6038212465,11.64,2016
SZ300711,0.221898283123,0.0,0.0520547945205,1.89892673632,20.541,1.11143566525,22.83,2017
SH603938,0.139347408829,0.0,0.0324920220482,2.62658236968,23.163,1.49721538661,34.68,2017
SZ002236,0.198563030699,0.0,0.0334460729049,26.4357285843,12.9913333333,2.08754554318,27.12,2008
SZ300621,0.199612403101,0.0,0.025641025641,1.54450206087,17.471,1.09552973499,19.14,2017
SH603011,0.215195632393,0.0,0.0290697674419,2.83686907445,8.30366666667,1.04772991851,8.7,2014
SZ300401,0.222085132634,0.0,0.0292175305183,9.820065214,15.5266666667,3.25440103049,50.53,2014
SZ300458,0.211306042885,0.0,0.0888785481619,2.53812044142,20.2076666667,1.11838741072,22.6,2015
SZ300166,0.222524668255,0.0,0.0669885334943,6.51993273766,10.8646666667,1.55734184206,16.92,2011
SZ300407,0.221469691839,0.0,0.0423728813559,1.05990510427,10.585,1.14690599906,12.14,2014
SZ002683,0.145281018028,0.00561797752809,0.041095890411,1.24880323881,6.94833333333,1.08083473255,7.51,2012
SH603619,0.142314990512,0.0,0.0649960845732,1.18207915724,33.4566666667,1.15044335957,38.49,2017
SH603707,0.13851044505,0.0,0.0301587301587,3.11806207762,17.4763333333,1.85279139408,32.38,2017
SH603813,0.207634470792,0.0,0.0480841472577,1.72550887173,25.297,1.0981539313,27.78,2017
SZ000803,0.222752585521,0.0,0.0436781609195,3.5802771776,2.785,7.86355475763,21.9,2000
SH600460,0.212319790301,0.0,0.0424050632911,9.02222633341,3.03366666667,5.24118228766,15.9,2003
SZ300615,0.200116009281,0.0,0.0423588039867,1.21464671262,23.28,1.0631443299,24.75,2017
SH603533,0.186579378069,0.0,0.0188776829584,6.70094264742,22.0566666667,1.77134653166,39.07,2017
SZ002153,0.221571906355,0.0,0.0377777777778,5.5200109696,19.9316666667,1.37770716615,27.46,2007
SZ300737,0.200167504188,0.0,0.0506578947368,1.1019289764,16.0743333333,0.982311345209,15.79,2018
SZ002232,0.222222222222,0.0,0.0358527131783,1.94645390421,5.791,1.81315834916,10.5,2008
SZ002860,0.145874850538,0.0,0.0356454720617,1.53764965383,36.317,1.18126497233,42.9,2017
SH603203,0.2,0.0,0.0263020833333,2.16394292095,34.637,1.13000548546,39.14,2016
SH600567,0.221649484536,0.0,0.0255863539446,0.762666383572,1.799,2.62367982212,4.72,2001
SH600588,0.353546291283,0.0,0.0471024835855,10.5261471742,8.95733333333,4.01012206014,35.92,2001
SZ300607,0.120857699805,0.0,0.0242038216561,4.01801842205,49.2383333333,1.28375588126,63.21,2017
SZ000488,0.222608695652,0.0,0.0164119977363,4.45662058995,3.65466666667,4.8869025903,17.86,2000
SZ002745,0.222222222222,0.0,0.0319796954315,1.28870713352,27.5366666667,1.46858733809,40.44,2015
SZ002174,0.222134387352,0.0,0.029995588884,4.13734267993,4.51366666667,5.04689461635,22.78,2007
SZ002824,0.199829931973,0.0,0.0284745762712,1.60927621666,14.6403333333,1.02593292502,15.02,2017
SZ000968,0.238636363636,0.0,0.0286576168929,2.18738707116,3.897,3.42314600975,13.34,2000
SZ300140,0.222327341533,0.0,0.0428231562252,1.0843556387,9.26766666667,1.396252203,12.94,2010
SH603916,0.200554528651,0.0,0.0769230769231,1.2273837691,14.6856666667,1.08473114375,15.93,2017
SZ300503,0.200863930886,0.0,0.0322097378277,3.17203364132,11.908,1.14124958011,13.59,2016
SZ300348,0.222222222222,0.0,0.0548086866598,4.46365359438,15.088,1.31097560976,19.78,2012
SH600389,0.221951219512,0.0,0.0218579234973,1.90413469256,3.927,4.7466259231,18.64,2001
SZ300590,0.199824458748,0.0,0.0346391752577,1.21925296314,23.0883333333,1.06850501696,24.67,2017
SZ300013,0.799591836735,0.0,0.028679245283,1.2118384127,7.441,1.80083322134,13.4,2009
SZ300222,0.22268907563,0.0,0.0340136054422,4.48039318045,10.3343333333,2.16656452601,22.39,2011
SH603500,0.2,0.0,0.0405851816895,1.24112815965,21.556,1.02013360549,21.99,2017
SZ002151,0.227875243665,0.0,0.0241007194245,3.04396616769,11.2553333333,2.4708286442,27.81,2007
SH603888,0.199819440265,0.0,0.0130151843818,1.49900383978,22.1266666667,1.04534498343,23.13,2016
SZ002031,0.191222570533,0.0,0.0142348754448,3.74345386718,2.64466666667,1.06629694984,2.82,2004
SZ000882,0.222222222222,0.0,0.0477611940299,0.552970766138,2.41166666667,1.39322736697,3.36,2000
SH603078,0.157469879518,0.0,0.0787968259827,1.65052074571,50.578,1.13646249357,57.48,2017
SH600062,0.222680412371,0.0,0.0344393112138,8.76949213877,4.07266666667,6.01325912588,24.49,2000
SZ002285,0.222222222222,0.00569800569801,0.0459081836327,5.58844591894,7.14966666667,1.42384260338,10.18,2009
SH603157,0.200198216056,0.0,0.0343949044586,1.35973939053,15.333,1.05458814322,16.17,2017
SZ300547,0.12221841835,0.0,0.0182125422456,1.72439259279,46.9766666667,1.14397218477,53.74,2016
SZ002373,0.221973720995,0.0,0.0520231213873,1.41790437614,8.89133333333,1.82087425958,16.19,2010
SZ002294,0.158718602111,0.0,0.0349044585987,6.31472341583,22.6463333333,1.78792740547,40.49,2009
SZ002240,0.209223847019,0.0,0.0202329858982,1.317059999,3.75733333333,4.40738112136,16.56,2008
SZ300533,0.109461676693,0.0,0.0502696871629,0.947830750765,44.041,1.08875820258,47.95,2016
SZ300141,0.433773584906,0.0,0.0242990654206,0.837500120466,8.04733333333,1.35697125342,10.92,2010
SH600893,0.58202247191,0.0,0.0335544284042,12.7394266116,3.13466666667,8.26563164611,25.91,2000
SZ300598,0.190515463918,0.0,0.0530714584204,1.99451265962,20.7853333333,1.20277118481,25.0,2017
SZ300469,0.222222222222,0.0,0.0351648351648,2.62922336481,29.7493333333,1.24910362137,37.16,2015
SH601601,0.154757497223,0.00341167551175,0.0356703567036,1.01327179342,11.431,3.67771848482,42.04,2007
SZ002519,0.222616933097,0.0,0.0290076335878,1.41796234422,6.01766666667,1.10009416717,6.62,2010
SZ002058,0.322475570033,0.0,0.0287356321839,3.4954518353,5.51033333333,3.24844232049,17.9,2006
SZ002644,0.221407624633,0.0,0.0178571428571,3.1888349489,9.066,1.24862122215,11.32,2011
SH603507,0.104140526976,0.0,0.0717607973422,0.839637946952,30.7173333333,1.03329282056,31.74,2017
SZ300216,0.2125,0.0,0.0594142259414,1.9029209645,9.12533333333,1.33693746347,12.2,2011
SZ002829,0.200188857413,0.0,0.0321939586645,2.02966062682,23.9763333333,1.06771955679,25.6,2016
SH603136,0.19983065199,0.0,0.0240089335567,1.29241435254,35.6873333333,1.02613438942,36.62,2017
SH603156,0.199936494496,0.0174781523096,0.0344214403658,0.711696038219,86.4980952381,0.932852911707,80.69,2018
SH603787,0.199726402189,0.0,0.0293515358362,1.75025702936,13.071,1.14528345192,14.97,2017
SH603890,0.200281096275,0.0,0.0954758190328,1.02725141117,32.2596666667,1.08835594499,35.11,2017
SZ300075,0.212853961184,0.0,0.0415890751086,1.77049727155,15.312,1.09587251829,16.78,2010
SZ300680,0.199616122841,0.0,0.06,2.44389103629,24.8353333333,1.23010227364,30.55,2017
SH600550,0.221118012422,0.0,0.0212443095599,2.441864667,4.15133333333,1.61153043199,6.69,2001
SH603183,0.12183908046,0.0,0.0377777777778,1.8995774948,32.4836666667,1.14180459923,37.09,2017
SH601336,0.216538037486,0.00646087580761,0.0362673985493,1.98106029201,19.6373333333,2.68570070614,52.74,2011
SZ002577,0.180124223602,0.0,0.0438709677419,1.13945411975,9.22833333333,1.68069351634,15.51,2011
SZ300047,0.180679785331,0.0,0.0573529411765,1.34022188648,8.103,1.74503270394,14.14,2010
SZ002887,0.0908926961226,0.0,0.0288974510966,1.15344915619,66.9076666667,1.02828275783,68.8,2017
SH603980,0.200096899225,0.0,0.0145757418011,0.784052099549,19.1916666667,1.01189752497,19.42,2017
SH600698,0.318725099602,0.0,0.0507131537242,1.92976707251,1.24733333333,5.09887760556,6.36,2000
SZ002681,0.206896551724,0.0,0.0556621880998,6.54890593122,8.64633333333,1.26990246347,10.98,2012
SZ300715,0.2,0.0,0.0499405469679,2.45245231115,28.4056666667,1.55426734102,44.15,2017
SZ002265,0.266304347826,0.0,0.039869812856,1.89576274397,3.66766666667,3.37816959011,12.39,2008
SZ002496,0.218555714969,0.0,0.022633744856,1.08849097576,4.64066666667,1.05588277546,4.9,2010
SZ002859,0.200111794298,0.0,0.0345686701962,1.93259226392,30.0146666667,1.10146150771,33.06,2017
SZ002601,0.221483647966,0.0,0.033152173913,1.38315088812,12.4873333333,1.47509476269,18.42,2011
SH600847,0.221976808393,0.0,0.0119808306709,1.46520857202,1.70333333333,7.37964774951,12.57,2000
SH600175,0.21455363841,0.0,0.0443458980044,1.067121404,2.54933333333,1.78870292887,4.56,2000
SZ300697,0.199781659389,0.0,0.0438319023949,2.11175775496,19.4216666667,1.16364884579,22.6,2017
SH603985,0.128245725142,0.0,0.0355883295928,0.839969686928,31.793,1.00902714434,32.08,2017
SH603386,0.132820019249,0.0,0.0993831391364,1.78823648629,13.775,1.16442831216,16.04,2017
SZ300398,0.2223579719,0.0,0.117142857143,4.17038741787,16.2396666667,1.44399515589,23.45,2014
SH603595,0.123218390805,0.0,0.0260658914729,5.72907980101,44.311,2.35968495407,104.56,2017
SZ002282,0.215242018538,0.0,0.0303756994404,1.58455749724,6.464,1.99412128713,12.89,2009
SH600652,0.220893643801,0.0,0.0541611624835,1.79828102191,3.053,2.56469046839,7.83,2000
SZ300031,0.187567567568,0.0,0.0273684210526,1.4528691059,6.03366666667,2.38660847467,14.4,2009
SZ002136,0.323124722592,0.0,0.0305647840532,1.01907833181,4.45433333333,3.40342737409,15.16,2007
SZ002289,0.186503899627,0.0,0.0376522702104,0.611759787423,8.657,1.0465519233,9.06,2009
SZ002304,0.196724079703,0.00485651214128,0.0245755138517,4.7359085798,39.4043333333,2.86339065923,112.83,2009
SZ300648,0.200105876125,0.0,0.0367102012001,2.57539590017,42.3303333333,1.37112078809,58.04,2017
SZ300609,0.200205338809,0.0,0.0558622929523,2.76992348185,24.838,1.29358241404,32.13,2017
SZ300328,0.221787982413,0.0,0.0894736842105,2.51751552523,8.94866666667,1.12754227818,10.09,2012
SZ300378,0.222356131365,0.0,0.0740987983979,1.11586003325,12.519,1.25888649253,15.76,2014
SZ300698,0.151425398001,0.0,0.0972058244786,3.14817697094,18.795,1.43974461293,27.06,2017
SH603656,0.200076074553,0.0,0.0289256198347,1.20963153483,25.9653333333,1.04485467803,27.13,2017
SZ300713,0.2,0.0,0.0347003154574,1.1757412092,65.3206666667,1.04423306559,68.21,2017
SZ002753,0.222067282552,0.0,0.0369984366858,2.31222957194,17.3666666667,1.12514395393,19.54,2015
SZ000404,0.24347826087,0.0,0.0223367697595,0.716203044813,2.05766666667,2.83816620768,5.84,2000
SZ000752,0.220193340494,0.0,0.0142247510669,1.60044777288,3.00933333333,4.69871510855,14.14,2000
SZ002346,0.222416812609,0.0,0.0332936979786,1.81347016296,7.792,2.20739219713,17.2,2010
SZ000513,0.202749140893,0.0,0.0297783933518,22.3230511894,4.532,16.332744925,74.02,2000
SH600132,0.221238938053,0.0,0.0521235521236,4.48724370767,7.74266666667,2.81298432926,21.78,2000
SH603826,0.157587548638,0.0,0.0342700479781,1.58900067392,13.2783333333,1.12740052717,14.97,2017
SZ300643,0.199612403101,0.0,0.0283333333333,2.07334835637,10.2286666667,1.19663690282,12.24,2017
SZ002897,0.199838839645,0.0,0.0434782608696,1.26721689928,33.815,1.11932574301,37.85,2017
SZ002655,0.185337243402,0.0,0.121037463977,2.54073908237,8.06666666667,1.40702479339,11.35,2012
SH603378,0.199613650998,0.0,0.0440318302387,1.05154637612,19.1513333333,1.02290528075,19.59,2017
SZ000020,0.345454545455,0.0,0.0755885997522,0.739253175295,2.103,8.12648597242,17.09,2000
SZ300335,0.222680412371,0.0,0.016731016731,2.23981399157,10.5296666667,1.48342777549,15.62,2012
SH603825,0.150509241796,0.0,0.0326838466373,1.53570301211,28.581,1.12487316749,32.15,2017
SH600498,0.211818181818,0.0,0.0224679029957,4.38508579679,5.72666666667,4.91734575087,28.16,2001
SH603580,0.200509770603,0.0,0.046875,1.98210746346,23.876,1.17272574971,28.0,2017
SZ300695,0.2,0.0,0.0187179487179,0.878332067411,78.204,1.01299166283,79.22,2017
SH600745,0.210121012101,0.0,0.0355311355311,2.0244008559,1.575,17.8349206349,28.09,2000
SZ002736,0.221875,0.0,0.0177570093458,1.37746389719,10.5936666667,1.01853308581,10.79,2014
SZ002343,0.2192564347,0.0,0.0829333333333,2.19823924879,6.952,5.6415420023,39.22,2010
SH603856,0.10953346856,0.0,0.0585774058577,1.10811607817,17.1023333333,1.01623560138,17.38,2017
SH600380,0.221343873518,0.0,0.0260374288039,2.28306045892,3.03466666667,4.10588752197,12.46,2001
SZ300404,0.209128245893,0.0,0.027652733119,1.87029996022,14.9026666667,1.06491008321,15.87,2015
SZ300428,0.216436957631,0.0,0.0513513513514,2.66702094809,17.1976666667,1.11119725544,19.11,2015
SZ000790,0.222621184919,0.0,0.110588235294,2.74053205623,3.97266666667,2.32841080718,9.25,2000
SZ300158,0.139240506329,0.0,0.021978021978,0.816645265933,8.428,1.74537256763,14.71,2011
SZ300287,0.184782608696,0.0,0.107456140351,7.89001438667,7.492,1.3200747464,9.89,2012
SH603626,0.19982316534,0.0,0.0586050350805,1.28247612886,22.217,1.11806274475,24.84,2017
SH600747,0.29375,0.0,0.0382775119617,0.409010587925,1.9,1.13157894737,2.15,2000
SZ300338,0.214463840399,0.0,0.021948608137,3.02486854541,9.97466666667,1.89079000134,18.86,2012
SZ300461,0.221569305219,0.0,0.0616513761468,4.90519930378,27.802,2.02827134739,56.39,2015
SZ002873,0.200090538705,0.0,0.0354100106496,1.45980049684,36.3736666667,1.06230698032,38.64,2017
SZ300665,0.199835526316,0.0,0.0385109114249,1.6426213838,21.7693333333,1.10752128376,24.11,2017
SZ300641,0.199534161491,0.0,0.0391099123399,0.990222792515,14.1933333333,1.07092531705,15.2,2017
SH600056,0.222222222222,0.0,0.0358407079646,13.5795741273,4.33833333333,5.36611601998,23.28,2000
SZ300622,0.2,0.0,0.0287037037037,1.53331947614,20.725,1.05814234017,21.93,2017
SH600436,0.189338235294,0.0,0.0347178386567,29.8825153698,10.3886666667,7.85375088237,81.59,2003
SZ000958,0.222614840989,0.0,0.0193965517241,1.13710477699,2.38166666667,1.96081175647,4.67,2000
SH600171,0.211689587426,0.0,0.0337584396099,1.22494653322,2.93066666667,4.62352138308,13.55,2000
SZ300451,0.222287605737,0.0,0.0578616352201,4.93601696089,22.7733333333,1.43984192037,32.79,2015
SH600448,0.222596964587,0.0,0.0196506550218,0.380457200005,2.15333333333,2.13622291022,4.6,2001
SZ300281,0.22247446084,0.0,0.0444234404537,2.15375465423,8.174,1.33471984341,10.91,2011
SH600623,0.237096774194,0.0,0.0430622009569,1.35925456935,3.30266666667,3.1853048042,10.52,2000
SH603103,0.200107874865,0.0,0.0285087719298,1.45868699676,26.7923333333,1.21116737375,32.45,2017
SZ002190,0.221823617339,0.0,0.0404087320019,3.40466263214,5.39833333333,3.99753010188,21.58,2007
SH603716,0.119047619048,0.0,0.0786157941437,2.20409178503,46.1426666667,1.30486606756,60.21,2016
SZ300299,0.220494053065,0.0,0.0404761904762,2.44332986278,7.699,1.11962592544,8.62,2012
SH603225,0.199875078076,0.0,0.0248626014132,0.99691948927,34.1086666667,1.12376131189,38.33,2017
SZ300017,0.763888888889,0.0,0.0451807228916,6.71516378835,9.29466666667,1.45567350452,13.53,2009
SZ300730,0.14026032316,0.0,0.0861035422343,3.25698165111,26.5046666667,1.47936212491,39.21,2017
SH603100,0.222222222222,0.0,0.0395256916996,1.09444661942,9.48733333333,1.10146862483,10.45,2014
SZ300349,0.203235591507,0.0,0.0338486140725,3.95871566804,23.065,1.67569911121,38.65,2012
SH600763,0.197894736842,0.0,0.058526740666,11.9175153294,1.86066666667,22.3414546757,41.57,2000
SZ300604,0.19949706622,0.0,0.0601081530782,3.48442969426,28.7366666667,1.7305417005,49.73,2017
SH603885,0.204951425885,0.0,0.0399188092016,2.54183830433,13.839,1.08533853602,15.02,2015
SH600439,0.223776223776,0.0,0.0344234079174,6.06150806833,3.326,1.75285628382,5.83,2003
SZ002809,0.2,0.0,0.0224919671546,1.29480467104,27.3926666667,1.03531358758,28.36,2016
SZ000711,0.219512195122,0.0,0.0214876033058,4.50448609167,2.86566666667,4.24334070024,12.16,2000
SH603617,0.199626865672,0.0,0.0575329107752,1.70592708394,18.8413333333,1.14323119383,21.54,2017
SZ002081,0.221843003413,0.0,0.0382470119522,17.442920134,9.84333333333,1.31256349475,12.92,2006
SH603042,0.139430284858,0.0,0.0326397388821,1.56632423058,22.4436666667,1.11969226656,25.13,2017
SZ300477,0.222446916077,0.0,0.104166666667,5.3347340627,16.5063333333,1.99923261778,33.0,2015
SZ000528,0.19576185671,0.00612745098039,0.0409924487594,7.50955184083,3.451,2.69197334106,9.29,2000
SH603963,0.152685308478,0.0,0.0648213034338,1.67456525009,24.3413333333,1.24602870289,30.33,2017
SH603086,0.217584588787,0.0,0.029375,1.28922752149,32.156,1.01753949496,32.72,2017
SH603879,0.152247462542,0.0,0.0323691460055,1.52720718071,13.704,1.08289550496,14.84,2017
SH603505,0.200445434298,0.0,0.0328014184397,4.28501824959,14.8466666667,1.55590480467,23.1,2017
SH603189,0.127906976744,0.0,0.0891763104152,1.47958855011,13.6086666667,1.13163180326,15.4,2016
SH603798,0.112964492155,0.0,0.0496046010065,1.40753578292,14.2293333333,1.011994003,14.4,2016
SH600206,0.221989528796,0.0,0.0232088799193,1.44961533115,3.883,2.57532835437,10.0,2000
